number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,state
29,0.510941960038059,2025-10-31 04:57:51.565560,2025-10-31 07:54:09.044530,0 days 02:56:17.478970,1.6893203706310875,0.5398268596239129,-1.2431105226081067,-0.47964004949831374,0.2922946982084705,-0.1652043527036713,-1.7255184015006768,0.2522132572300486,0.6939809921648348,0.9471084704374153,0.5705385445380442,0.010047978161188487,0.2751424791002242,0.08788427114373751,COMPLETE
30,0.2921027592768792,2025-10-31 07:54:09.473339,2025-10-31 10:47:24.819461,0 days 02:53:15.346122,-1.1677310777572059,-0.13779184816831824,1.1183221754867887,-1.3396955762193292,0.7683646519467576,1.9362999325140848,0.607481696962591,0.17185126418452673,0.6365155304453437,0.8496590920647441,0.7413946376804275,0.3327268926596133,0.2481691904441679,0.5656933689682979,COMPLETE
31,0.7093244529019981,2025-10-31 10:47:25.197037,2025-10-31 12:46:40.466650,0 days 01:59:15.269613,-0.2836573997699358,0.23704296050978607,-0.6585033427051014,-0.7429623522523006,1.14445626958282,-1.2310436851185016,-0.8521305879769334,0.028492578723204823,0.5823510496861912,0.5295889726718619,0.369608166836223,0.010621784718350697,0.21914813878947143,0.1522206950293366,COMPLETE
32,0.6912464319695528,2025-10-31 12:46:40.756739,2025-10-31 14:41:53.207315,0 days 01:55:12.450576,-0.17881075415255782,-0.3484888152723331,-0.6487444599052645,-1.7160344346552192,1.1916665882794681,-0.7322872858985083,-0.9792311725099174,0.05099941696076858,0.5512600746265928,0.4367137768591652,0.506811619533367,0.11805952795866131,0.37629476096945075,0.14306460338076019,COMPLETE
33,0.37345385347288296,2025-10-31 14:41:53.576352,2025-10-31 16:28:13.229229,0 days 01:46:19.652877,-0.5464710549278949,-0.7841411384565311,-1.0546922446940716,-0.7658440866186391,0.9815199938697107,-1.2383954988929542,-0.6835398406097385,0.13207903911016378,0.477071940113503,0.5093656452494402,0.3628617249666252,0.168388795481371,0.2658073558883654,0.1660160382039526,COMPLETE
34,0.6902949571836346,2025-10-31 16:28:13.620505,2025-10-31 18:32:45.723435,0 days 02:04:32.102930,-0.0044588848043312646,0.1828637298626044,0.14156238249057052,-0.18965188976569225,1.600836381937282,-1.8257737326122359,-1.586203354840631,0.5805745069074111,0.6766844640418763,0.14437517772885028,0.24935097124024336,0.10378786474067873,0.4897996103023983,0.06630013112508296,COMPLETE
35,0.3258801141769743,2025-10-31 18:32:46.330416,2025-10-31 21:14:14.282660,0 days 02:41:27.952244,-0.9000070158797184,-0.0030859207083135665,-1.6089620490232401,-1.6784271113412554,0.5064790108632056,-1.272678925790673,-1.174243126741648,0.06755956876282833,0.38390624001623913,0.6385460958188034,0.15115545983728879,0.15429857035566524,0.43368708078366813,0.2521000581264621,COMPLETE
36,0.4457659372026641,2025-10-31 21:14:14.688743,2025-10-31 23:37:53.247443,0 days 02:23:38.558700,-1.513859388204076,0.3938980986392094,-0.8604167447440797,-1.2489300598499482,1.3028753366420893,-1.1252553639960414,-0.5975867373215813,0.3490937671342074,0.5780505719499316,0.3042002472875439,0.4213318144398206,0.0694934404531476,0.20811072236466005,0.3021245953190415,COMPLETE
37,0.37630827783063747,2025-10-31 23:37:53.810959,2025-11-01 01:45:23.419620,0 days 02:07:29.608661,0.7938786178499617,0.8851185703924243,0.5001943812094677,-0.5465774476712076,0.2061860231372683,-1.6540391817578108,-0.12913988602886298,0.2184394478244478,0.7563212817905351,0.43371651280423934,0.3232613112833109,0.25179609634506694,0.15432082982037504,0.41274007987351724,COMPLETE
38,0.692197906755471,2025-11-01 01:45:23.905907,2025-11-01 04:10:58.826351,0 days 02:25:34.920444,1.1587042347852115,1.7733583722520563,-1.1321361716837934,-0.93680565431068,0.6506764767929789,-0.27710531145726336,-0.9519445025876606,0.054818474893885916,0.65072092014023,0.815146550477513,0.5522694602233571,0.0678700246657442,0.9297500223041474,0.1098744279773704,COMPLETE
39,0.23786869647954328,2025-11-01 04:10:59.225858,2025-11-01 06:29:28.128328,0 days 02:18:28.902470,-0.1978176614451863,0.552164678314734,-0.4471471714991435,-0.25188304983425347,1.0371910208732893,-0.6122529737220477,-1.9444268247068428,0.7706725197032407,0.24931078193076117,0.7232037871787173,0.14341897046496146,0.8481482202143107,0.9980350710367824,0.9026332504621271,COMPLETE
40,0.681255946717412,2025-11-01 06:29:28.658859,2025-11-01 08:51:15.951030,0 days 02:21:47.292171,0.26410147402922995,-1.8155213180561196,-0.7990676444809066,-0.6940753525807476,1.673691130138517,1.3484745287991116,1.3116909617841537,0.2744643224126177,0.5179011271782904,0.365420809386671,0.057614602937878956,0.19779956760583106,0.5327574646302431,0.04311642253787651,COMPLETE
41,0.7283539486203615,2025-11-01 08:51:16.292590,2025-11-01 10:57:11.281500,0 days 02:05:54.988910,-0.4420354816039456,0.38408642959751393,-0.6219415334144809,0.027109394298862055,1.0379817912989897,-1.3978858995628736,-0.7804487967454584,0.023036773534756517,0.5717912403340403,0.5664629634855314,0.36084138667223514,0.015638680225076362,0.24504079465886935,0.14704642950503874,COMPLETE
42,0.7178877259752616,2025-11-01 10:57:11.616498,2025-11-01 13:14:25.256529,0 days 02:17:13.640031,-0.41851244076353034,0.048666813642197077,-0.17481761446347666,0.416051823073532,0.8506547272532193,-1.5121981007449665,-0.43539962220725,0.011630391086833837,0.53316920337298,0.47430368625875285,0.34527457074192036,0.017530382659916185,0.304702899699792,0.18645286238594583,COMPLETE
43,0.7098001902949572,2025-11-01 13:14:25.689827,2025-11-01 15:38:57.528115,0 days 02:24:31.838288,-0.058572865758176246,0.04052493596771739,-0.04585179194784861,0.56889243654853,1.446769975655204,-1.4729044824171402,-0.32810324313746403,0.13324468879606688,0.5901041126112906,0.5295064622004839,0.4073307660513999,0.14942825579527247,0.07843077702819806,0.14352804612153644,COMPLETE
44,0.4267364414843007,2025-11-01 15:38:58.036528,2025-11-01 17:57:31.906407,0 days 02:18:33.869879,-0.4412225704006036,0.029455343470069673,-0.04023504463716368,0.9136138354298997,1.8516024277149468,-1.9891593610066876,-0.37983343867504316,0.06364503043345504,0.7023554047362061,0.5635530008059142,0.3978861548697801,0.14533012912050094,0.06567553819994706,0.11558291294221176,COMPLETE
45,0.7169362511893435,2025-11-01 17:57:32.385874,2025-11-01 20:15:49.782564,0 days 02:18:17.396690,-0.035313240137974544,-0.24870428674555495,-0.529778069597427,0.5799450058547616,1.4856826530617402,-1.5199925971137573,-0.21336280932772722,0.1337807062629755,0.6066983119963243,0.4700098013745139,0.46162010518690405,0.06600643323401627,0.09664499055435499,0.7224184611373595,COMPLETE
46,0.6969552806850619,2025-11-01 20:15:50.213795,2025-11-01 22:35:45.546731,0 days 02:19:55.332936,-0.01114637083929132,-0.5549402797709067,0.3367764836213774,0.611338346140994,1.4955985511908816,-1.4932215605079862,-0.09487169321782721,0.18961789422999642,0.7323571727569124,0.46399282511616674,0.6123512132317745,0.9939440038451063,0.07268583455469352,0.7426125289125538,COMPLETE
47,0.4319695528068506,2025-11-01 22:35:46.026783,2025-11-02 00:54:45.189685,0 days 02:18:59.162902,-0.7390232948627605,-0.2923863195102051,-0.16361429602735067,0.07972460558132793,1.7252431455976942,-1.624194806517998,-0.46225084037197445,0.129710822215124,0.6438707247695932,0.40162157073843435,0.48296031134519624,0.14029528640738592,0.011224618493033856,0.7174200935020294,COMPLETE
48,0.26070409134157946,2025-11-02 00:54:45.749178,2025-11-02 03:14:41.001807,0 days 02:19:55.252629,-1.0444139949649263,-0.10104285447284159,-0.35982055717547445,0.4262510672748285,1.3673383887056068,-1.4727232968442385,-0.3022839323555684,0.30346202385588017,0.5401429139509977,0.6330501143173658,0.6726717223215124,0.07054101495610228,0.10638505710095031,0.8251302208110681,COMPLETE
49,0.670313986679353,2025-11-02 03:14:41.512955,2025-11-02 05:34:44.341773,0 days 02:20:02.828818,-0.04820431518737034,-0.6147235293048509,0.036418683462578594,1.2073642381738177,1.9918689208683926,-1.9061238616645673,0.23590079903908817,0.09092256248469655,0.6098104118334862,0.5756096323232968,0.46214824026332657,0.6974056193325422,0.16492761065784944,0.5406103655784913,COMPLETE
50,0.2664129400570885,2025-11-02 05:34:44.744261,2025-11-02 07:56:48.208210,0 days 02:22:03.463949,-0.6962332999984984,-0.9098964026709124,-0.9693210890670447,0.7693538949008659,1.2578251838951042,-1.7900317283713498,-0.5278972838966418,0.14549498116566933,0.40208976616948355,0.46236988930246703,0.5186433378366986,0.06018217793139925,0.3238220669742376,0.6809683619923385,COMPLETE
51,0.7150333016175071,2025-11-02 07:56:48.730434,2025-11-02 10:20:30.328034,0 days 02:23:41.597600,-0.38120052485361183,0.3311875894734971,-0.6052780367940067,0.34901868253126933,1.1364445154198528,-1.1261409400508229,-0.8169857709305715,0.03330780685520064,0.4677355702913612,0.5247118716247507,0.3397587158802587,0.016961667521388404,0.23620257435922515,0.055603638763427554,COMPLETE
52,0.42721217887725976,2025-11-02 10:20:30.705432,2025-11-02 12:38:50.117478,0 days 02:18:19.412046,-0.38719156933355414,0.0624402812349904,-0.5348839747816604,0.4051257126654736,1.455411114464794,-1.3970095113892147,1.88869666187032,0.04521818221021458,0.4522868793008351,0.5272093558689558,0.32605782650378407,0.0855763465399963,0.08986334061529853,0.06086546151872618,COMPLETE
53,0.7145575642245481,2025-11-02 12:38:50.808127,2025-11-02 14:59:48.602986,0 days 02:20:57.794859,0.0979226798194352,0.35537400930407037,-0.20555264760721126,0.8802913047879152,0.9338874811376686,-1.1020380319196428,-0.1903382545108886,0.07986278667738378,0.5174295556148367,0.38821615372996987,0.40756664028937784,0.05406514979016264,0.25063386421731887,0.18588829000449683,COMPLETE
54,0.6964795432921027,2025-11-02 14:59:49.109465,2025-11-02 17:20:34.522055,0 days 02:20:45.412590,0.4367826089305761,0.7270578517462158,-0.24057923670389178,1.0558596063713233,0.5016335414943649,-1.0676204688224766,-0.03438728477777728,0.07894085973480264,0.48994632840624225,0.3290130678942955,0.3305573241212691,0.05295478209509917,0.2421011342779046,0.20321924758907517,COMPLETE
55,0.670313986679353,2025-11-02 17:20:35.016691,2025-11-02 19:38:50.343570,0 days 02:18:15.326879,0.15021640259507751,0.3547138031669282,-0.8032248225019394,-0.031005176804229928,0.8625384439953707,-1.7035896961263735,-0.6564001846088282,0.02481576144477588,0.5383789948560672,0.3851070614485218,0.24232487378681986,0.04209600486601608,0.3262146959951371,0.3678096401486227,COMPLETE
56,0.7064700285442436,2025-11-02 19:38:50.830824,2025-11-02 21:58:35.745145,0 days 02:19:44.914321,-0.14804626469551846,0.6442413169972458,-0.26264421612179273,1.4603478277397801,0.6771424016482102,-0.8682719919888072,-1.050827828396562,0.010188744886647075,0.375525732848897,0.482883858179285,0.437669616377098,0.09972527097108524,0.3605803737794432,0.069662101329896,COMPLETE
57,0.31018078020932444,2025-11-02 21:58:36.244264,2025-11-03 00:20:49.866874,0 days 02:22:13.622610,-0.4183105814389861,-0.215850626626561,-0.5444483895601583,0.32881836372698475,1.0797947065464344,-0.7318056599199523,-0.7989486240658668,0.9810717634133657,0.42568623804152916,0.6035621628634861,0.2915495517233417,0.19236266774796973,0.29747057671213645,0.8053371829728603,COMPLETE
58,0.46907706945765937,2025-11-03 00:20:50.429184,2025-11-03 03:12:14.303877,0 days 02:51:23.874693,-0.6478010927180118,0.30059395842731557,0.39930829176156246,-0.022502630828933667,0.9602452163015288,-1.053038501738219,0.08345517156278215,0.19177591523741938,0.3214569119006381,0.24054962599615282,0.34249726340678793,0.044184193040687735,0.17052072155950687,0.6025065021284002,COMPLETE
59,0.23977164605137963,2025-11-03 03:12:14.741567,2025-11-03 06:16:24.423444,0 days 03:04:09.681877,-0.8778778948057581,-0.5081811925712698,-0.12030323550122521,0.7829444147183588,0.7799596616175442,-1.6073497464482949,-1.2804213010302001,0.6893924587745793,0.5112472991173596,0.413702492408793,0.9831833454367649,0.5680170395808593,0.42657085564017183,0.17913765447309557,COMPLETE
60,0.692197906755471,2025-11-03 06:16:24.984181,2025-11-03 09:17:59.893698,0 days 03:01:34.909517,0.09629431415441239,0.8924465405003802,0.09785631409363982,1.5745797926663778,-1.4867593803558823,-1.1705567458605801,-0.22823779296190025,0.10188310846753731,0.039172402092254144,0.34622318641393995,0.8110965568597958,0.28853013365966274,0.47681018190704905,0.2312931454332381,COMPLETE
61,0.7050428163653664,2025-11-03 09:18:00.353482,2025-11-03 11:34:31.063130,0 days 02:16:30.709648,-0.0864344669085983,0.1305173444407426,-0.3214573895253735,0.48316793712832184,1.2639632240302663,-1.4849635506955587,-0.5045409583911625,0.1434347751848829,0.5948019107126755,0.5335328077628387,0.39150406079743677,0.11047296259235792,0.03833096427678798,0.02903090980029968,COMPLETE
62,0.46003805899143674,2025-11-03 11:34:31.488131,2025-11-03 13:46:49.466886,0 days 02:12:17.978755,-0.4221279260040997,0.4796363224057064,-0.08104836639302865,0.5657248132182602,1.5814467665038314,-1.3315877003748207,-0.3621647260355207,0.12570880180330363,0.6254698045408877,0.468526943591384,0.4161660042771009,0.13635079568216238,0.14716413100498987,0.1160259010341661,COMPLETE
63,0.7302568981921979,2025-11-03 13:46:49.978550,2025-11-03 16:00:23.430509,0 days 02:13:33.451959,0.2983205566688159,-0.12644444456057172,-0.4025899496577094,0.25485664237930905,1.132624785904437,-1.7750216556941887,-0.21523324873057148,0.04951344090551649,0.4634386461247795,0.663864378889699,0.40210007508441276,0.01129967696488561,0.24017383729222525,0.2895001718818926,COMPLETE
64,0.7259752616555661,2025-11-03 16:00:23.943441,2025-11-03 18:15:31.856121,0 days 02:15:07.912680,0.3169827247419853,-1.9941223300600617,-0.3992622414808355,0.23287834018238351,1.1246317604325986,-1.721816989545801,-0.21774565048713684,0.04643216304346758,0.47913307765910007,0.6516068610663087,0.5465361929288739,0.014912591923711804,0.24897987427859727,0.2904764501311536,COMPLETE
65,0.7012369172216937,2025-11-03 18:15:32.375166,2025-11-03 20:30:15.324858,0 days 02:14:42.949692,0.5260344170962986,-1.4805179058962163,-0.40308718533317467,0.25295823281276714,1.1296315764691667,-1.7835806195911192,0.03740754441239297,0.04503048258996745,0.4443614311777018,0.6739375098476251,0.5257797988934731,0.012918544525528753,0.2840914479186567,0.3006483725714693,COMPLETE
66,0.7240723120837298,2025-11-03 20:30:15.796916,2025-11-03 22:46:31.842781,0 days 02:16:16.045865,0.6559845038919265,-0.056725751624898485,-0.7873861173790268,0.10035196746063205,1.768151595868186,-1.9985589089419848,0.47848662268653636,0.03894004078197058,0.4800038017777142,0.6591568445945402,0.46607569602613824,0.033285590235305224,0.18584756122282714,0.37957351839936115,COMPLETE
67,0.6912464319695528,2025-11-03 22:46:32.456957,2025-11-04 01:01:38.634044,0 days 02:15:06.177087,0.806790693704029,-1.91463004208088,-0.7959254770003036,-0.30127606683883645,1.7465216425343595,-1.9820486284079188,0.434632778805511,0.08187483235388843,0.5491197916816529,0.7387414573772834,0.5980117179236443,0.0843017433340507,0.17936576320029757,0.3494469425361899,COMPLETE
68,0.736441484300666,2025-11-04 01:01:39.016234,2025-11-04 03:22:35.365595,0 days 02:20:56.349361,0.36004018958770784,-0.4263525733632374,1.8808531066813943,0.14626520117244105,1.8991967619158723,-1.8482887744372458,0.5362757933096544,0.17093824936761137,0.2697054176150514,0.7767255164383305,0.5440599266826409,0.03248876894176173,0.20137938424222795,0.45417263437127375,COMPLETE
69,0.32207421503330164,2025-11-04 03:22:35.967949,2025-11-04 05:39:20.991524,0 days 02:16:45.023575,0.6316468577422136,-1.1562302231507955,0.8669089270677175,0.12480599071975373,1.8272263330510852,-1.8614493773284966,0.6836288979539256,0.20634979688469046,0.23879064275513934,0.7856136558207348,0.6532635436585386,0.4351900965191234,0.3069520149063607,0.39374357179627695,COMPLETE
70,0.7074215033301617,2025-11-04 05:39:21.491267,2025-11-04 07:53:37.773403,0 days 02:14:16.282136,0.3022218531650992,-0.4331023677195731,1.783212808828404,-0.07896498316076167,1.9158520127770917,-1.7117415066204542,0.4852990778850541,0.2483195658155772,0.12993667155542155,0.6537439517606604,0.5745966463780583,0.03599746221543368,0.3541051230831729,0.4410749860297447,COMPLETE
71,0.6774500475737393,2025-11-04 07:53:38.184270,2025-11-04 10:09:13.461989,0 days 02:15:35.277719,0.620242748388746,-0.7361321465676091,-0.7142541894775334,0.24670510286363817,1.6870451106758462,-1.5895965021656544,0.8247212612629471,0.010170695865362539,0.29708533375909923,0.7539163236213786,0.45893483678677305,0.03922174904626911,0.21900973685935227,0.49625486760032467,COMPLETE
72,0.6845861084681256,2025-11-04 10:09:14.024440,2025-11-04 11:53:44.882767,0 days 01:44:30.858327,0.3229250747520171,-0.09974521724180489,1.9499657069387533,-0.11784470024380336,1.5701713673061364,-1.896877969597643,0.28504552937143957,0.0512766392847312,0.6742455169250415,0.8127842847804466,0.5455023902563327,0.08280168818909446,0.1952634020438739,0.45527653567236415,COMPLETE
73,0.6764985727878211,2025-11-04 11:53:45.297553,2025-11-04 13:50:05.392531,0 days 01:56:20.094978,0.44737744635512616,-0.28451614301748274,-0.9254949216427614,0.6890164974649995,1.3603321860873983,0.026409724481141872,1.0815273423070304,0.15203722583727192,0.19322215069798254,0.6692163285858106,0.47974263909000303,0.1195688729863971,0.13335904746695887,0.32468902600556426,COMPLETE
74,0.450523311132255,2025-11-04 13:50:05.815184,2025-11-04 15:53:23.991211,0 days 02:03:18.176027,1.0694020554717527,-1.505766222263996,-0.5207264985172677,0.08892298053425285,-0.6099275776097252,-1.7407588658899296,-0.03476283628377899,0.1712216751363086,0.34448094553415987,0.7158456902113443,0.4988567903879685,0.012616212350873807,0.26608996219824177,0.2986155657230305,COMPLETE
75,0.70313986679353,2025-11-04 15:53:24.365158,2025-11-04 17:54:22.868280,0 days 02:00:58.503122,0.7343727108421839,-0.07296273797685243,1.4571659286279082,-0.37577605375024414,1.2381141595395468,-1.5619523300603246,0.13465730414327765,0.09290552199154509,0.4831659776276967,0.5724966906696468,0.37475098339405116,0.07758073271399253,0.39909597027537824,0.36077726803254745,COMPLETE
76,0.7421503330161751,2025-11-04 17:54:23.300638,2025-11-04 20:07:25.886513,0 days 02:13:02.585875,0.22189087332583268,0.1713941432429839,-1.0991733142908358,0.05169312353371924,0.4187665137530935,0.3374142952417423,0.8941897100002563,0.11770724741394704,0.40809724984767265,0.6309852323471008,0.44743989790427463,0.17351374954446785,0.0992040787812892,0.2287239262620343,COMPLETE
77,0.7340627973358707,2025-11-04 20:07:26.463763,2025-11-04 22:24:47.049504,0 days 02:17:20.585741,0.18170320101704743,0.1643720699890751,-1.3181181631901215,0.046761940408462654,0.42470410165569195,0.3575592610435114,0.8968551722602045,0.10923918408527922,0.4140067085407849,0.6229065771611646,0.29729801023819546,0.22143569883405081,0.7898033393860782,0.22115497016758756,COMPLETE
78,0.659372026641294,2025-11-04 22:24:47.423168,2025-11-05 00:43:48.756102,0 days 02:19:01.332934,0.2063078495666231,0.2119488815898743,-1.2582694195008894,0.05823925794685565,-0.23455375684416513,0.3429882266817849,0.9001156817701693,0.10807007139096415,0.4141324716692539,0.6137521369813808,0.2750062899313508,0.3394250562535124,0.8704509129241751,0.28310381359744596,COMPLETE
79,0.4191246431969553,2025-11-05 00:43:49.214468,2025-11-05 03:06:31.617474,0 days 02:22:42.403006,0.3860933560354366,0.6479419294075777,-1.420320945352115,-0.15204454078924154,-0.05551235399002419,0.5250739268778322,0.6187670015138521,0.53033342191522,0.3706389875973771,0.7095647121356795,0.539504502327438,0.22550394864844214,0.5604570316310424,0.22719502724034107,COMPLETE
80,0.4467174119885823,2025-11-05 03:06:31.991527,2025-11-05 05:31:41.158101,0 days 02:25:09.166574,0.5504802202671119,0.5598054418091064,-1.1149771515483398,-0.5318275983865097,0.3822330021954824,0.6397093591856846,1.0172245315513613,0.4243422945510725,0.2960742927129466,0.8103238258179135,0.2990337288024328,0.17075944958882278,0.11587746880711208,0.2741730688257411,COMPLETE
81,0.6931493815413892,2025-11-05 05:31:41.546748,2025-11-05 07:59:59.761799,0 days 02:28:18.215051,0.9236034942305632,0.11967729640923912,-1.7078227304074627,0.1571667891536946,0.13492271778423082,0.19097447567966827,1.4409745578860336,0.06260647576941233,0.4357266373091975,0.5968966898422748,0.37059856581175243,0.03593762870963356,0.6520735341757842,0.22056509902812826,COMPLETE
82,0.7407231208372979,2025-11-05 08:00:00.187628,2025-11-05 10:29:01.655435,0 days 02:29:01.467807,-0.2417533569396567,0.4625367425943444,-1.0020483411211512,0.27000097407267704,0.40958485389537214,0.0023531279462390975,0.8233834168760426,0.03511683923301831,0.5625358262592902,0.7510434222785076,0.4399420917135633,0.10506670121380793,0.19334700815966763,0.24965309114908543,COMPLETE
83,0.648430066603235,2025-11-05 10:29:02.051884,2025-11-05 12:56:36.447832,0 days 02:27:34.395948,-0.25130288576134896,0.4383908829948483,-1.2712195320198598,0.3083911374411003,0.639866010485211,0.7520114635800095,0.7412948228176808,0.04702930251670411,0.49500360477897926,0.6361955797781444,0.49876648875270724,0.12148327894872529,0.7510294125539362,0.3841485706147558,COMPLETE
84,0.7264509990485252,2025-11-05 12:56:36.865600,2025-11-05 15:21:40.324897,0 days 02:25:03.459297,0.19282248227716903,0.7843671200941764,-1.0510789323557617,-0.25683076819724104,0.33320290693347276,-0.042065005229179164,0.5357205560857694,0.11325960628502237,0.4624675182371055,0.740905890655096,0.43772451924845474,0.18374894008658102,0.19458884349126343,0.3403642538791935,COMPLETE
85,0.7269267364414843,2025-11-05 15:21:40.751565,2025-11-05 17:47:40.184473,0 days 02:25:59.432908,0.07097890769449575,0.8044987516036736,-1.0658826834014665,-0.23858154530158174,0.3536515830632694,-0.08935500830929854,0.5289707941294239,0.11339066261228284,0.39264911879911457,0.7677689913353349,0.44341167174195895,0.2776652709716297,0.19502083457819613,0.33379805034722565,COMPLETE
86,0.7021883920076119,2025-11-05 17:47:40.626272,2025-11-05 20:15:02.131773,0 days 02:27:21.505501,0.16753459213843608,1.040772678885579,-1.5409652790922075,-0.2579850215024284,0.4383661255027528,-0.12621063273368044,0.867806100770183,0.1673440203956448,0.3417483904941935,0.7678602235822206,0.44149399336207307,0.25135645301437903,0.035532475647658573,0.3240515486460511,COMPLETE
87,0.6988582302568982,2025-11-05 20:15:02.546219,2025-11-05 22:40:41.771752,0 days 02:25:39.225533,0.07235414395077022,0.768632436529139,-1.0984221805079633,-0.45972806122704524,0.3538112412423915,-0.2496919295563148,1.2473160403485033,0.11842722382085555,0.2688710816901212,0.7287010409086676,0.5681625054329413,0.29538548150126603,0.20355510326469814,0.25010094017406714,COMPLETE
88,0.7288296860133207,2025-11-05 22:40:42.259732,2025-11-06 01:09:32.947632,0 days 02:28:50.687900,0.29840883028303405,1.1927191981380754,-0.9911609027117344,-0.012216819813263557,0.22416453220422491,-0.3400359993000205,0.5757667097511421,0.08004614016661907,0.37127210980822134,0.8450063633104246,0.4312443612524779,0.20459775374620157,0.13945045739231254,0.328653028505168,COMPLETE
89,0.42055185537583256,2025-11-06 01:09:33.470287,2025-11-06 03:37:13.672040,0 days 02:27:40.201753,-0.1489968112294546,1.2519743340393346,-1.0322871011863581,-0.6122146600403273,0.22026443186200206,-0.3511278637555108,0.5478160240934682,0.24170657075742788,0.38080655591399976,0.8537034133651183,0.39448461949026253,0.2130083141293279,0.1421475761023719,0.3432871633178996,COMPLETE
90,0.7264509990485252,2025-11-06 03:37:14.057502,2025-11-06 06:02:47.395268,0 days 02:25:33.337766,0.22454619462907055,1.1236865800097755,-0.9199570053950972,-0.3542977876079623,-0.02602540370470008,-0.10237450677494173,0.3634682409741018,0.2011077288534256,0.4003990895178236,0.7525677072923365,0.4292612259078897,0.18737746664117405,0.1644937669672396,0.43233277635758155,COMPLETE
91,0.6717411988582302,2025-11-06 06:02:47.832688,2025-11-06 08:29:29.857250,0 days 02:26:42.024562,0.23456315041604625,1.5052140943343353,-0.9018397529631244,-0.32649934400111924,0.0785448387094009,-0.08063425867276429,0.7250573869897098,0.19762241759236862,0.4082306956238629,0.7499290397554446,0.4336074826044925,0.27349642154661624,0.1604552824964932,0.4283652382295105,COMPLETE
92,0.7178877259752616,2025-11-06 08:29:30.214013,2025-11-06 10:56:46.470500,0 days 02:27:16.256487,0.056177157072555495,1.0176882149883961,-1.32819206567944,0.02003947454072896,-0.04272327117256324,0.03653705909632381,0.3880619356285722,0.27286866933919013,0.3626603483807162,0.6888612451363271,0.486998301318199,0.17747732509118885,0.2242824419653544,0.5087711509061698,COMPLETE
93,0.7093244529019981,2025-11-06 10:56:46.873617,2025-11-06 13:23:39.534065,0 days 02:26:52.660448,0.3913653750367181,1.1466191466027327,-1.2024471424641803,-0.40831079154523064,-0.1538804864806634,0.2751832191299049,0.23370615541116802,0.11386433347368727,0.3213151385829385,0.7857579262980909,0.41717302339989853,0.24752271258505126,0.11294476339938879,0.26270976175429117,COMPLETE
94,0.6841103710751665,2025-11-06 13:23:39.892577,2025-11-06 15:53:19.861303,0 days 02:29:39.968726,0.18043515198405227,0.8386371501445735,-1.1636324516513623,-0.20473354207937955,0.2690739947764246,-0.41741362249352254,0.6329519965688749,0.15913406363740254,0.39815681452383933,0.7019299080934164,0.44640430325059316,0.3621863096727776,0.8264259795763699,0.3250949912107147,COMPLETE
95,0.6841103710751665,2025-11-06 15:53:20.235451,2025-11-06 18:25:35.959060,0 days 02:32:15.723609,-0.10987016743247563,0.658800960726631,-0.9425127959197402,-0.05585603249300282,-0.43802772565080894,0.3316351204325837,1.7024016975592045,0.0808043317059831,0.43413435842635817,0.8995073344819509,0.5121641240103441,0.18497270613370267,0.20342027731542978,0.40150847080508356,COMPLETE
96,0.7078972407231209,2025-11-06 18:25:36.381781,2025-11-06 20:54:09.321139,0 days 02:28:32.939358,-0.22783649335733064,0.962233510697803,-1.4007706495650414,-0.15225958261910558,0.5795268787228585,0.09482971310504905,0.9263269111752155,0.06835510543059532,0.2743958925917763,0.8354716118929394,0.38314460319719346,0.23121300141987433,0.047664393676495935,0.16639209083367532,COMPLETE
97,0.4576593720266413,2025-11-06 20:54:09.658502,2025-11-06 23:23:43.929032,0 days 02:29:34.270530,0.5026102474115537,1.326036660057284,-0.9861023467995428,0.007921691644954487,0.13597822443498828,0.40434975640115467,0.7887434556505507,0.21502001581196725,0.463040837158953,0.8822575372650949,0.31487890739414814,0.3148438566633189,0.09174677426119594,0.4692397984694633,COMPLETE
98,0.7297811607992388,2025-11-06 23:23:44.324680,2025-11-07 01:53:19.186288,0 days 02:29:34.861608,0.018258369480879888,1.1579764218192057,-1.699195049458362,0.16272419603520866,0.3890954894641266,-0.17060967417912992,0.3620910656421534,0.09508700723461846,0.35028877075521425,0.949714748577004,0.3544569692101853,0.16273078666041035,0.17261575685023228,0.24440410090584014,COMPLETE
99,0.7121788772597526,2025-11-07 01:53:19.602093,2025-11-07 04:24:48.450455,0 days 02:31:28.848362,0.0475804049504526,0.2456351937246608,-1.9671841241799972,0.46149483699124394,0.4384628766451642,-0.5858916370842696,0.5452397543779053,0.12097420106023692,0.20982729323311217,0.8016218949924511,0.3548729770505619,0.15153723617832238,0.13351621107826123,0.24595265704707997,COMPLETE
100,0.4143672692673644,2025-11-10 08:34:41.862406,2025-11-10 09:28:31.584630,0 days 00:53:49.722224,-0.3213110716919328,1.4509513544094685,-1.783669592362112,0.16356234088449753,0.7156670369135836,-0.3250017045870587,1.0046483584564638,0.8426920505368432,0.3518025015318943,0.9411965480162658,0.2631011986612858,0.15718926069431505,0.2292906945230122,0.20681646171382312,COMPLETE
