number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_a_7,params_f_0,params_f_1,params_f_2,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_high_0,params_high_1,params_high_2,params_high_3,params_high_4,params_high_5,params_high_6,params_high_7,params_low_0,params_low_1,params_low_2,params_low_3,params_low_4,params_low_5,params_low_6,params_low_7,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,params_u_dc_7,state
368,0.8039961941008563,2025-11-23 09:18:17.185134,2025-11-23 10:17:11.951209,0 days 00:58:54.766075,0.37589107441333997,3.3061800580383127,0.23801083416406024,3.2011186611162885,4.090220029262855,4.026360288406328,-0.42380274733747547,3.115986036008543,1779.3407094059949,4120.348567883657,5394.436944178789,7899.113318305048,9803.302481206418,11841.788820326055,13895.36846831756,14459.4831201177,3009,4656,6666,8001,9703,11274,13459,16134,9,2229,4682,6458,8061,9812,11168,13554,0.20779761797525267,0.779065049714752,0.809654465601755,0.37889232236198217,0.24805521816015286,0.5475968113237492,0.9645377365660505,0.53915237804603,COMPLETE
369,0.8025689819219791,2025-11-23 10:17:12.148410,2025-11-23 11:16:01.949368,0 days 00:58:49.800958,0.16789985773762023,3.65033233716667,-0.24664310728754094,3.5702958794480883,3.456494446357689,4.523057935783223,-1.0110890426880168,3.5266252216600313,2041.753727290851,4176.898412025537,5442.097357003943,7955.287157927593,9999.964484522243,11947.856363056282,13521.506056748774,15904.802508030043,2929,4669,6706,7939,9750,11362,13399,16166,17,2958,4309,6386,7989,9716,11311,13528,0.2371233632817449,0.7614172425995067,0.8145149973877154,0.4604808103420168,0.01252489604000498,0.7490850565908624,0.979161199545483,0.5615607426373667,COMPLETE
370,0.48810656517602286,2025-11-23 11:16:02.122718,2025-11-23 12:15:03.478206,0 days 00:59:01.355488,-0.040318461914051446,3.988431342998721,-0.024432633964960482,3.8653311485723525,4.3894525061460055,4.350630657101476,-1.400963000957538,2.798048466190139,1823.108633726648,4217.386021656623,5502.467457002916,7865.717002351794,9874.466333642522,11777.916260842436,13747.445443794915,15963.801863788105,2976,4701,6683,7933,9721,11338,13381,16202,9,2255,4361,6312,8024,9753,11286,13493,0.31911898581448134,0.8035975125341408,0.7858403653710313,0.4192812463289279,0.06152571064393458,0.6011433318980229,0.9471459982132977,0.43619009159532496,COMPLETE
371,0.5475737392959087,2025-11-23 12:15:03.765795,2025-11-23 13:13:54.800694,0 days 00:58:51.034899,0.5675371248394948,3.5105350386771925,-0.41503367091844034,3.1186219177012537,3.8055761522979457,4.64265283626387,-0.592681523309684,3.2913014874857023,1900.8081005953409,4244.154623534816,5538.90895881149,7779.93248642942,9956.899581009797,10001.343527500427,13570.517379826131,15916.342484433635,3025,4682,6700,7899,9872,11275,13432,16024,26,2276,4379,6495,8152,9877,11262,13507,0.2562883455441362,0.7319724358874405,0.7613231023586207,0.4408889613206914,0.17710047971797394,0.518160187283017,0.9834102788190515,0.47804529778885824,COMPLETE
372,0.7806850618458611,2025-11-23 13:13:54.975838,2025-11-23 14:12:51.789595,0 days 00:58:56.813757,0.33538285623436137,3.0966883612884915,0.26037516661450877,3.4085530809151185,3.5695221707733826,4.20750878628072,-0.20308495922960612,3.624758424795251,2028.2730294729809,4090.575530814592,5467.202028846006,7922.719011498035,9909.895528394138,11883.251620201256,13937.890318777765,15859.238298065758,2945,4640,6722,7970,9683,11395,13318,16068,53,2234,4654,6277,8122,9727,11085,13461,0.2038396771314487,0.7558467592271545,0.8217596121776526,0.3970363402282078,0.11026425270222823,0.5711495849474477,0.9666435171707589,0.5200354701880836,COMPLETE
373,0.4039010466222645,2025-11-23 14:12:52.128487,2025-11-23 15:11:57.640621,0 days 00:59:05.512134,0.5763248076277917,3.8454122219884157,-0.033193212808748374,3.7121826240936056,4.242243252462495,4.794012323440171,-1.1754818371266438,3.017296203419587,1448.9544420160921,4143.502037090803,5425.305905223882,7822.508220642395,9853.632858168006,11911.573302604133,13625.556515433016,14052.18214931708,3001,4578,6656,7948,9811,11352,13414,16112,106,2255,4319,6429,8084,9757,11231,13539,0.2278343122856695,0.7789216434790379,0.792489405321037,0.46025208541721874,0.0873859176878765,0.5436749811040265,0.9412999633233574,0.5013046949926668,COMPLETE
374,0.7997145575642245,2025-11-23 15:11:57.830146,2025-11-23 16:11:05.637295,0 days 00:59:07.807149,0.06374142862125914,4.139317857505616,0.2438989845596244,2.700157812949213,3.2035707988529714,4.474767370287512,-1.785817497584318,0.0630250003184889,1652.8732483693286,4191.127930981116,5518.181656881783,7966.931246625734,9961.264082114081,11850.1707812541,13904.25397007392,15958.587312344345,2966,4706,6685,7908,9928,11377,13380,16086,9,2276,4305,6227,8193,9788,11327,13483,0.16959767294636185,0.7405977266470729,0.7757739752932726,0.4209613458078195,0.13533846030295266,0.6334368176979904,0.9982205080932045,0.45687068358004873,COMPLETE
375,0.32540437678401524,2025-11-23 16:11:05.860014,2025-11-23 17:10:14.582589,0 days 00:59:08.722575,0.8851986493091109,3.6803148338016913,-0.348004087695249,3.9424825070152036,3.942137081368341,3.9956407320338654,-0.8398134689275949,3.333092599553869,1931.3594246900227,2553.991832516187,5480.069356900974,7874.806288435087,9910.516285251606,11949.65148146293,13663.410642590228,15993.371720192032,2917,4657,6704,7991,9764,11324,13430,16053,0,2301,4346,6400,8095,9817,11279,13441,0.2886892609578135,0.7929423262619724,0.7325527278047159,0.4421665959423689,0.06627861669466065,0.4920982004942691,0.9613921997711165,0.5286258734747273,COMPLETE
376,0.8063748810656518,2025-11-23 17:10:14.811677,2025-11-23 18:09:14.767633,0 days 00:58:59.955956,0.42752737057215906,3.9493963689792144,-0.11929503430355046,3.270809911996055,4.997670275707094,4.264954327217291,0.38320915691840673,2.59938474492418,1877.4021124958606,4244.774089755518,5394.235949596299,7994.453239137748,9935.872603643322,11821.421666350752,13598.45453769288,14374.957252988634,2987,4684,6664,7920,9712,11471,13463,16102,17,2229,4273,6438,8113,9709,11294,13504,0.19913778605901153,0.7695652104795407,0.8166607586736905,0.361710226127408,0.09358478773895593,0.6973988766360287,0.981914365412268,0.47404573272752215,COMPLETE
377,0.3496669838249286,2025-11-23 18:09:14.933766,2025-11-23 19:08:13.623703,0 days 00:58:58.689937,0.7333468346418051,4.141750655854864,-0.6917094181263361,3.508650167041407,3.6165829561311766,4.620460968851355,-1.51573090684357,3.8088308974723075,1747.7782090756152,4160.074988184835,5518.0557698267785,7922.764321972514,9801.766270943306,11434.191100035354,13830.412777247437,15924.89348694538,3057,4377,6689,7885,9788,11411,13359,16154,28,2252,4328,6462,8064,9738,11247,13523,0.2466460297813866,0.8192009714335499,0.8024760564272201,0.40976970596445683,0.1495249534201622,0.5895417955644516,0.9574317532234645,0.549745048128011,COMPLETE
378,0.7978116079923881,2025-11-23 19:08:13.819446,2025-11-23 20:07:07.645473,0 days 00:58:53.826027,0.24529731098132826,3.3958801346642904,0.11473614721831304,4.198057434700973,4.4507071812734535,4.838901115403007,-0.9714634041422199,2.8328822220472367,1813.402901298312,4026.8272669222115,5448.828839620204,7748.752359950127,9879.130148549744,11756.594828143465,13995.46009661644,15883.367327905691,2959,4498,6705,7955,9738,11274,13408,16011,9,2280,4294,6416,8077,9788,11207,13554,0.17775050923250993,0.729845358944673,0.7504717657207596,0.4648923002582971,0.033114087310758336,0.5222732513430649,0.9371311068013343,0.5059222623915378,COMPLETE
379,0.5147478591817317,2025-11-23 20:07:07.886668,2025-11-23 21:06:04.153504,0 days 00:58:56.266836,-0.07332907696576713,3.800793086108121,-0.2738977993796742,3.7067774610344406,3.362314805916963,4.431951986472645,-1.2811348640286815,3.0376077083467092,1952.6307034152176,4104.1303339108135,5555.236344526532,7834.7838388535265,9971.593070426004,11882.683447139578,13714.374256829125,14807.078213821967,2938,4595,6676,8015,9679,11288,13442,16074,38,2317,4271,6185,8138,9841,11265,13471,0.223433216792797,0.750220331757958,0.7779795282673942,0.4393570507183991,0.11299229622891756,0.6206244973362295,0.9838959944636865,0.49295268194001535,COMPLETE
380,0.5185537583254044,2025-11-23 21:06:04.341984,2025-11-23 22:04:54.041349,0 days 00:58:49.699365,0.42100175809195484,3.603709317754129,0.23099402436098848,3.1588621178444285,4.018778401443972,4.98863571577702,-0.6557026059126145,3.5916653026110956,495.5853507291149,4208.660507457112,5492.553492137604,6496.749777752522,9927.825025419506,11931.785568179394,13651.522451763314,15825.28669575297,2863,4712,6656,7980,9847,11344,13371,16131,0,2627,4415,6365,8106,9768,11312,13495,0.26475371205851284,0.8332148695628265,0.8281728612429049,0.3939811472737436,0.41646006508484684,0.578196113161276,0.9653040774026772,0.5210481745112546,COMPLETE
381,0.7730732635585157,2025-11-23 22:04:54.218261,2025-11-23 23:03:52.784870,0 days 00:58:58.566609,0.13767428162413492,4.184849296496179,-0.49097458697929897,4.870675357344508,3.839844770051278,4.6266086193692795,-0.36843958121359854,2.1202641205794355,2074.483383465136,4300.142321460097,5460.828445887141,7884.998819199391,9847.096469083026,11852.741039080782,13557.903780127379,15998.315818471403,3026,4663,6719,7933,10223,11324,13403,16049,18,2232,4302,6391,8093,9716,11185,13531,0.3017235269951039,0.7990431731397675,0.7976111105882395,0.42094761916240525,0.16191591377509537,0.5595108770303678,0.9773611198753083,0.5440982234929647,COMPLETE
382,0.7973358705994291,2025-11-23 23:03:53.039234,2025-11-24 00:02:56.049688,0 days 00:59:03.010454,0.6397716352424958,3.8979226188327627,-0.03428183454558903,3.448191359833087,4.169739531783846,4.158386164386178,0.33064231917264103,3.4205522153017256,2016.0729477458613,4063.238913748962,5435.100570182843,7952.417493415642,9890.545977481332,11896.386299096583,13951.923125679288,15926.889498023373,2983,4629,6686,7892,9758,11367,13388,16100,9,2262,4355,6486,8172,9737,11235,13506,0.1886927984472428,0.7609823489558015,0.7657716162321688,0.4535159240736194,0.05169872831445272,0.4498279843951347,0.9985080132871231,0.562528204171023,COMPLETE
383,0.8006660323501428,2025-11-24 00:02:56.231818,2025-11-24 01:01:52.730254,0 days 00:58:56.498436,0.24016522425670134,3.372490128961146,0.2981120512088319,3.8609904241043504,3.62042045838442,4.744534856851255,-1.999504321532509,0.823494157103797,1846.0744374833962,4136.5935588284565,5491.71591552716,7788.868347000321,9970.304057586516,11958.426461288216,13787.700325905054,15883.84360788721,3001,4695,6705,7918,9902,11300,13423,16032,23,2245,4693,6449,8048,9866,11286,13468,0.21367582246911015,0.7296948314571726,0.8260614489407446,0.4692896588519448,0.08298911884034658,0.6125812535498762,0.93953682765227,0.4754588855264396,COMPLETE
384,0.8097050428163654,2025-11-24 01:01:52.910843,2025-11-24 02:00:51.781309,0 days 00:58:58.870466,-0.023012207329246637,3.7203969815166786,0.1023650893713354,3.5798736067451724,3.158789587197775,4.386566518242757,-0.11302692304563777,3.154870794945819,1908.6464725352296,4248.278029796676,5529.448079404505,7904.571697647046,9997.479083732402,11804.552141553888,13884.699561284588,15950.504640678799,3144,4714,6722,7873,9699,11438,13459,16188,10,2298,4322,6525,8285,9806,11328,13447,0.24194194520210716,0.7832689562437092,0.7941755314531987,0.428579825360851,0.11792429209736732,0.5370110342342234,0.9567837595288625,0.5099828566374663,COMPLETE
385,0.8058991436726927,2025-11-24 02:00:51.979343,2025-11-24 03:00:03.987565,0 days 00:59:12.008222,0.009796719266719267,0.00829059283366325,0.12418680401994202,2.833167299632411,3.07151783276825,3.974303455945968,-0.2831719605502516,2.7864894289583577,1936.6627007736006,4242.664618955102,5533.814672934189,7995.838708206609,9993.789369938571,11132.474781545452,13840.047364844564,15950.175895368973,3149,4714,6722,7865,9698,11531,13463,16222,0,2224,4319,6499,8296,9807,11325,13436,0.2667209360914172,0.7491271658185094,0.8144078990908844,0.4051486558053978,0.11529743523959358,0.5262318454942337,0.9482600877406486,0.5260512340807605,COMPLETE
386,0.8054234062797336,2025-11-24 03:00:04.158804,2025-11-24 03:58:45.485454,0 days 00:58:41.326650,-0.06621831704165876,3.9833390567568943,0.2819353567874975,4.037460203200854,2.9301569043741633,4.362223157539785,-0.14396612692327737,3.792375705028634,2044.5335334801587,4296.746731697018,5553.959723931776,7913.359715443422,9945.808754637223,11802.537689352583,13872.411681005842,15916.914129124885,2895,4684,6671,7877,9719,11273,13447,16188,10,2999,4295,6524,8273,9786,11337,13459,0.2503113107444123,0.775533274681618,0.7737283147345053,0.4434008302745868,0.13981674380749542,0.5112084365194094,0.9288929010682476,0.5072095930469372,COMPLETE
387,0.5399619410085633,2025-11-24 03:58:45.662556,2025-11-24 04:57:41.055817,0 days 00:58:55.393261,0.49663584030246244,4.21363629243625,-0.21486419018482095,3.0889738437324255,3.4531329195993847,4.162313910225132,-1.1072490832639146,3.238488946986656,2018.9632384341917,4261.411231602787,5518.320868839197,7944.377686781947,9925.920667071377,11907.613289324376,13753.64898565928,15959.917959754,3096,4707,6687,7898,9652,11316,13429,16169,11,2271,4328,6414,8244,9766,11309,13408,0.3415860820916299,0.8075267166433069,0.8312596171591842,0.3859816227084177,0.18613644496472517,0.4931630441628313,0.9612346270996782,0.539388185788036,COMPLETE
388,0.505708848715509,2025-11-24 04:57:41.232690,2025-11-24 05:56:33.238299,0 days 00:58:52.005609,0.8013078672763067,3.7899838557803314,0.10879566492355686,3.4465500487962277,3.2966686620442216,4.523204338395832,0.24823337070241516,3.9424643117508142,1957.9762160856392,4187.46070453813,5501.56368525819,7895.900539675497,9997.01467497185,11861.721104835122,13601.996656679581,15998.4296273528,2973,4725,6664,7909,9686,11420,13411,16067,16,2243,4271,6540,8300,9756,11301,13490,0.23546370847905188,0.7300256453579523,0.7258548003868583,0.4235147240111353,0.12458562292236854,0.536374928809554,0.9991336437434885,0.45126030345396195,COMPLETE
389,0.4462416745956232,2025-11-24 05:56:33.450725,2025-11-24 06:55:26.983243,0 days 00:58:53.532518,0.40032446235263747,3.4736346007846257,-4.566626472379164,2.223766512434481,4.595846563897585,3.614172530648835,-0.11443297269969577,2.8991848236707822,1912.2971267612575,4211.9129703589015,5557.938275080046,7860.023210428214,9901.326113564275,11753.697911447067,13659.702701930717,15845.199090801132,3012,4405,6721,7870,9724,11268,13470,16239,33,2260,4293,6548,8346,9728,11252,13450,0.9102211246259309,0.8618043565029347,0.7987026053711564,0.4604220054334785,0.09803768607140015,0.5493664369237631,0.9596242265738892,0.5628571125654764,COMPLETE
390,0.8082778306374881,2025-11-24 06:55:27.208802,2025-11-24 07:54:40.809625,0 days 00:59:13.600823,-0.022566803609825214,3.988875067577991,0.3502711022102717,3.2455982337499933,3.220508698602188,4.360022992892594,-0.7908778282994088,3.381537404417891,1703.3900019596506,4265.402062636663,4874.112156585887,7965.149022420602,9953.759379036937,11959.407478697589,13524.76031864813,15887.779507276711,3161,4676,6689,7946,9778,11291,13445,15989,8,2297,4339,6562,8069,9806,11223,13550,0.2372629009834515,0.7536488446456439,0.7536248784510033,0.41333208118928794,0.07408738039647518,0.6718565935282943,0.9324220343688614,0.4878970721154392,COMPLETE
391,0.8054234062797336,2025-11-24 07:54:40.994071,2025-11-24 08:53:45.509685,0 days 00:59:04.515614,0.040527141802966266,3.989087437843027,0.3644047464475107,3.2904956943554486,3.1322246598178327,4.253874990517702,-0.5233759712793639,3.4336497706153013,1990.5757354340465,4274.799907518604,4500.595722000332,7961.871569092459,9962.344859618763,11955.503360799017,13520.880504588296,15877.01951775184,3142,4702,6682,7938,9742,11292,13347,15988,0,2522,4341,6315,8070,9820,11219,13482,0.28178880969573655,0.768446971564206,0.7838077415404815,0.36522668986084594,0.07216960573837271,0.6761781959416476,0.93230615232088,0.5209508981479322,COMPLETE
392,0.5076117982873454,2025-11-24 08:53:45.673719,2025-11-24 09:52:45.798578,0 days 00:59:00.124859,2.7407459055608903,4.23871763740552,-0.5196845880306754,2.9431189166109757,2.8458655902715106,3.9273364915370856,-0.7266837824456074,3.564290121252528,2078.96195826259,4236.651861293504,5480.488366797944,7948.153798706447,9995.271223969687,11968.165872506432,13613.783979623744,15821.491593077848,3046,4672,6653,7923,9703,11299,13451,16019,0,2325,4316,6560,8014,9803,11205,13561,0.24181517073262604,0.7273312814139221,0.8130566455740929,0.3944979016916462,0.0850561024153377,0.6610200336038095,0.9282786321429055,0.47180735545057667,COMPLETE
393,0.48763082778306377,2025-11-24 09:52:46.002545,2025-11-24 10:51:53.890819,0 days 00:59:07.888274,-0.15910826392314206,4.01985546747532,-0.2646007678855484,3.135629810807566,3.1887525433365234,4.410810910271183,-0.8729309537540118,3.2939144464818884,1903.8969839601384,4295.056179015654,4875.301342866011,7909.079030818666,9877.246759317535,11880.259917481935,13558.683394528547,15902.880559492576,3111,4718,6652,7900,9770,11966,13400,15994,9,2303,4331,6587,8038,9839,11333,13424,0.16063332120466195,0.8134708369951318,0.7475497381075571,0.4170037477658855,0.15701664387516764,0.4804019621100592,0.9513799983565064,0.42484504706083265,COMPLETE
394,0.5242626070409134,2025-11-24 10:51:54.084691,2025-11-24 11:50:54.493945,0 days 00:59:00.409254,0.6196528308522954,3.7375489990777897,0.3356887793645955,3.516663924789905,3.5166134247322387,4.073772717528062,-0.971831092433715,3.710787724678174,1808.5526666936564,4234.4608746761605,4791.117914847755,7973.11646779277,9960.505065525553,11797.195693293676,13718.044678562905,15848.658020598295,3163,4688,6689,7949,9672,11491,13368,16042,9,2222,4301,6576,8129,9788,11290,13522,0.2710163039862542,0.7850576522337179,0.8325417121927979,0.40292928941964307,0.06010823245476052,0.8701740724822884,0.9434916645429273,0.5367452631422918,COMPLETE
